1,0.025,0.005,0,1546000000
2,0.02,0.005,0,1079300000
3,0.015,0.005,0,882260000
4,0.01,0.005,0,1079300000
5,0.005,0.005,0,1546000000
6,0.025,0.01,0,1590000000
7,0.02,0.01,0,1455400000
8,0.015,0.01,0,1434300000
9,0.01,0.01,0,1455400000
10,0.005,0.01,0,1590000000
11,0.025,0.015,0,1803400000
12,0.02,0.015,0,1676700000
13,0.015,0.015,0,1670900000
14,0.01,0.015,0,1676700000
15,0.005,0.015,0,1803400000
16,0.025,0.02,0,1919300000
17,0.02,0.02,0,1799400000
18,0.015,0.02,0,1796700000
19,0.01,0.02,0,1799400000
20,0.005,0.02,0,1919300000
21,0.025,0.025,0,1984800000
22,0.02,0.025,0,1861400000
23,0.015,0.025,0,1856600000
24,0.01,0.025,0,1861400000
25,0.005,0.025,0,1984800000
26,0.025,0.03,0,2019000000
27,0.02,0.03,0,1893500000
28,0.015,0.03,0,1887300000
29,0.01,0.03,0,1893500000
30,0.005,0.03,0,2019000000
31,0.025,0.035,0,2036900000
32,0.02,0.035,0,1909800000
33,0.015,0.035,0,1902500000
34,0.01,0.035,0,1909800000
35,0.005,0.035,0,2036900000
36,0.025,0.04,0,2046200000
37,0.02,0.04,0,1918100000
38,0.015,0.04,0,1910300000
39,0.01,0.04,0,1918100000
40,0.005,0.04,0,2046200000
41,0.025,0.045,0,2051100000
42,0.02,0.045,0,1922500000
43,0.015,0.045,0,1914300000
44,0.01,0.045,0,1922500000
45,0.005,0.045,0,2051100000
46,0.025,0.05,0,2053900000
47,0.02,0.05,0,1925000000
48,0.015,0.05,0,1916700000
49,0.01,0.05,0,1925000000
50,0.005,0.05,0,2053900000
51,0.025,0.055,0,2055700000
52,0.02,0.055,0,1926800000
53,0.015,0.055,0,1918500000
54,0.01,0.055,0,1926800000
55,0.005,0.055,0,2055700000
56,0.025,0.06,0,2057500000
57,0.02,0.06,0,1928900000
58,0.015,0.06,0,1920600000
59,0.01,0.06,0,1928900000
60,0.005,0.06,0,2057500000
61,0.025,0.065,0,2059900000
62,0.02,0.065,0,1932100000
63,0.015,0.065,0,1924300000
64,0.01,0.065,0,1932100000
65,0.005,0.065,0,2059900000
66,0.025,0.07,0,2063400000
67,0.02,0.07,0,1938100000
68,0.015,0.07,0,1931700000
69,0.01,0.07,0,1938100000
70,0.005,0.07,0,2063400000
71,0.025,0.075,0,2068300000
72,0.02,0.075,0,1950000000
73,0.015,0.075,0,1947100000
74,0.01,0.075,0,1950000000
75,0.005,0.075,0,2068300000
76,0.025,0.08,0,2073800000
77,0.02,0.08,0,1973700000
78,0.015,0.08,0,1980400000
79,0.01,0.08,0,1973700000
80,0.005,0.08,0,2073800000
81,0.025,0.085,0,2076400000
82,0.02,0.085,0,2022500000
83,0.015,0.085,0,2052800000
84,0.01,0.085,0,2022500000
85,0.005,0.085,0,2076400000
86,0.025,0.09,0,2067900000
87,0.02,0.09,0,2139500000
88,0.015,0.09,0,2215800000
89,0.01,0.09,0,2139500000
90,0.005,0.09,0,2067900000
91,0.025,0.095,0,2164200000
92,0.02,0.095,0,2547600000
93,0.015,0.095,0,2700800000
94,0.01,0.095,0,2547600000
95,0.005,0.095,0,2164200000
96,0.005,0.095,0.005,2164200000
97,0.01,0.095,0.005,2547600000
98,0.015,0.095,0.005,2700800000
99,0.02,0.095,0.005,2547600000
100,0.025,0.095,0.005,2164200000
101,0.005,0.09,0.005,2067900000
102,0.01,0.09,0.005,2139500000
103,0.015,0.09,0.005,2215800000
104,0.02,0.09,0.005,2139500000
105,0.025,0.09,0.005,2067900000
106,0.005,0.085,0.005,2076400000
107,0.01,0.085,0.005,2022500000
108,0.015,0.085,0.005,2052800000
109,0.02,0.085,0.005,2022500000
110,0.025,0.085,0.005,2076400000
111,0.005,0.08,0.005,2073800000
112,0.01,0.08,0.005,1973700000
113,0.015,0.08,0.005,1980400000
114,0.02,0.08,0.005,1973700000
115,0.025,0.08,0.005,2073800000
116,0.005,0.075,0.005,2068300000
117,0.01,0.075,0.005,1950000000
118,0.015,0.075,0.005,1947100000
119,0.02,0.075,0.005,1950000000
120,0.025,0.075,0.005,2068300000
121,0.005,0.07,0.005,2063400000
122,0.01,0.07,0.005,1938100000
123,0.015,0.07,0.005,1931700000
124,0.02,0.07,0.005,1938100000
125,0.025,0.07,0.005,2063400000
126,0.005,0.065,0.005,2059900000
127,0.01,0.065,0.005,1932100000
128,0.015,0.065,0.005,1924300000
129,0.02,0.065,0.005,1932100000
130,0.025,0.065,0.005,2059900000
131,0.005,0.06,0.005,2057500000
132,0.01,0.06,0.005,1928900000
133,0.015,0.06,0.005,1920600000
134,0.02,0.06,0.005,1928900000
135,0.025,0.06,0.005,2057500000
136,0.005,0.055,0.005,2055700000
137,0.01,0.055,0.005,1926800000
138,0.015,0.055,0.005,1918500000
139,0.02,0.055,0.005,1926800000
140,0.025,0.055,0.005,2055700000
141,0.005,0.05,0.005,2053900000
142,0.01,0.05,0.005,1925000000
143,0.015,0.05,0.005,1916700000
144,0.02,0.05,0.005,1925000000
145,0.025,0.05,0.005,2053900000
146,0.005,0.045,0.005,2051100000
147,0.01,0.045,0.005,1922500000
148,0.015,0.045,0.005,1914300000
149,0.02,0.045,0.005,1922500000
150,0.025,0.045,0.005,2051100000
151,0.005,0.04,0.005,2046200000
152,0.01,0.04,0.005,1918100000
153,0.015,0.04,0.005,1910300000
154,0.02,0.04,0.005,1918100000
155,0.025,0.04,0.005,2046200000
156,0.005,0.035,0.005,2036900000
157,0.01,0.035,0.005,1909800000
158,0.015,0.035,0.005,1902500000
159,0.02,0.035,0.005,1909800000
160,0.025,0.035,0.005,2036900000
161,0.005,0.03,0.005,2019000000
162,0.01,0.03,0.005,1893500000
163,0.015,0.03,0.005,1887300000
164,0.02,0.03,0.005,1893500000
165,0.025,0.03,0.005,2019000000
166,0.005,0.025,0.005,1984800000
167,0.01,0.025,0.005,1861400000
168,0.015,0.025,0.005,1856600000
169,0.02,0.025,0.005,1861400000
170,0.025,0.025,0.005,1984800000
171,0.005,0.02,0.005,1919300000
172,0.01,0.02,0.005,1799400000
173,0.015,0.02,0.005,1796700000
174,0.02,0.02,0.005,1799400000
175,0.025,0.02,0.005,1919300000
176,0.005,0.015,0.005,1803400000
177,0.01,0.015,0.005,1676700000
178,0.015,0.015,0.005,1670900000
179,0.02,0.015,0.005,1676700000
180,0.025,0.015,0.005,1803400000
181,0.005,0.01,0.005,1590000000
182,0.01,0.01,0.005,1455400000
183,0.015,0.01,0.005,1434300000
184,0.02,0.01,0.005,1455400000
185,0.025,0.01,0.005,1590000000
186,0.005,0.005,0.005,1546000000
187,0.01,0.005,0.005,1079300000
188,0.015,0.005,0.005,882260000
189,0.02,0.005,0.005,1079300000
190,0.025,0.005,0.005,1546000000
191,0.025,0,0.005,1382800000
192,0.02,0,0.005,711800000
193,0.015,0,0.005,388280000
194,0.01,0,0.005,711800000
195,0.005,0,0.005,1382800000
196,0.005,0.1,0.005,1096300000
197,0.01,0.1,0.005,1484600000
198,0.015,0.1,0.005,1537300000
199,0.02,0.1,0.005,1484600000
200,0.025,0.1,0.005,1096300000
201,0,0.1,0.005,576460000
202,0,0.095,0.005,801410000
203,0,0.09,0.005,908330000
204,0,0.085,0.005,942350000
205,0,0.08,0.005,954830000
206,0,0.075,0.005,958500000
207,0,0.07,0.005,959430000
208,0,0.065,0.005,959470000
209,0,0.06,0.005,959270000
210,0,0.055,0.005,959000000
211,0,0.05,0.005,958630000
212,0,0.045,0.005,958050000
213,0,0.04,0.005,957020000
214,0,0.035,0.005,955160000
215,0,0.03,0.005,951970000
216,0,0.025,0.005,947580000
217,0,0.02,0.005,943830000
218,0,0.015,0.005,969350000
219,0,0.01,0.005,1042800000
220,0,0.005,0.005,1722300000
221,0,0,0.005,1765900000
222,0.03,0.1,0.005,576460000
223,0.03,0.095,0.005,801410000
224,0.03,0.09,0.005,908330000
225,0.03,0.085,0.005,942350000
226,0.03,0.08,0.005,954830000
227,0.03,0.075,0.005,958500000
228,0.03,0.07,0.005,959430000
229,0.03,0.065,0.005,959470000
230,0.03,0.06,0.005,959270000
231,0.03,0.055,0.005,959000000
232,0.03,0.05,0.005,958630000
233,0.03,0.045,0.005,958050000
234,0.03,0.04,0.005,957020000
235,0.03,0.035,0.005,955160000
236,0.03,0.03,0.005,951970000
237,0.03,0.025,0.005,947580000
238,0.03,0.02,0.005,943830000
239,0.03,0.015,0.005,969350000
240,0.03,0.01,0.005,1042800000
241,0.03,0.005,0.005,1722300000
242,0.03,0,0.005,1765900000
243,0.03,0.005,0,1722300000
244,0.03,0.01,0,1042800000
245,0.03,0.015,0,969350000
246,0.03,0.02,0,943830000
247,0.03,0.025,0,947580000
248,0.03,0.03,0,951970000
249,0.03,0.035,0,955160000
250,0.03,0.04,0,957020000
251,0.03,0.045,0,958050000
252,0.03,0.05,0,958630000
253,0.03,0.055,0,959000000
254,0.03,0.06,0,959270000
255,0.03,0.065,0,959470000
256,0.03,0.07,0,959430000
257,0.03,0.075,0,958500000
258,0.03,0.08,0,954830000
259,0.03,0.085,0,942350000
260,0.03,0.09,0,908330000
261,0.03,0.095,0,801410000
262,0.03,0,0,1765900000
263,0.03,0.1,0,576460000
264,0,0.005,0,1722300000
265,0,0.01,0,1042800000
266,0,0.015,0,969350000
267,0,0.02,0,943830000
268,0,0.025,0,947580000
269,0,0.03,0,951970000
270,0,0.035,0,955160000
271,0,0.04,0,957020000
272,0,0.045,0,958050000
273,0,0.05,0,958630000
274,0,0.055,0,959000000
275,0,0.06,0,959270000
276,0,0.065,0,959470000
277,0,0.07,0,959430000
278,0,0.075,0,958500000
279,0,0.08,0,954830000
280,0,0.085,0,942350000
281,0,0.09,0,908330000
282,0,0.095,0,801410000
283,0,0,0,1765900000
284,0,0.1,0,576460000
285,0.005,0.1,0,1096300000
286,0.01,0.1,0,1484600000
287,0.015,0.1,0,1537300000
288,0.02,0.1,0,1484600000
289,0.025,0.1,0,1096300000
290,0.025,0,0,1382800000
291,0.02,0,0,711800000
292,0.015,0,0,388280000
293,0.01,0,0,711800000
294,0.005,0,0,1382800000
295,0.0225,0.005,0,1298400000
296,0.025,0.0075,0,1501700000
297,0.025,0.005,0.0025,153430000
298,0.0275,0.005,0,1564800000
299,0.025,0.0025,0,1418600000
300,0.0175,0.005,0,936020000
301,0.02,0.0075,0,1233600000
302,0.02,0.005,0.0025,211020000
303,0.02,0.0025,0,874500000
304,0.0125,0.005,0,936020000
305,0.015,0.0075,0,1154600000
306,0.015,0.005,0.0025,202830000
307,0.015,0.0025,0,635190000
308,0.0075,0.005,0,1298400000
309,0.01,0.0075,0,1233600000
310,0.01,0.005,0.0025,211020000
311,0.01,0.0025,0,874500000
312,0.005,0.0075,0,1501700000
313,0.005,0.005,0.0025,153430000
314,0.0025,0.005,0,1564800000
315,0.005,0.0025,0,1418600000
316,0.0225,0.01,0,1518200000
317,0.025,0.0125,0,1691600000
318,0.025,0.01,0.0025,50613000
319,0.0275,0.01,0,1174000000
320,0.0175,0.01,0,1440000000
321,0.02,0.0125,0,1564600000
322,0.02,0.01,0.0025,100300000
323,0.0125,0.01,0,1440000000
324,0.015,0.0125,0,1552300000
325,0.015,0.01,0.0025,99373000
326,0.0075,0.01,0,1518200000
327,0.01,0.0125,0,1564600000
328,0.01,0.01,0.0025,100300000
329,0.005,0.0125,0,1691600000
330,0.005,0.01,0.0025,50613000
331,0.0025,0.01,0,1174000000
332,0.0225,0.015,0,1738700000
333,0.025,0.0175,0,1859700000
334,0.025,0.015,0.0025,24663000
335,0.0275,0.015,0,1222000000
336,0.0175,0.015,0,1672400000
337,0.02,0.0175,0,1737500000
338,0.02,0.015,0.0025,48280000
339,0.0125,0.015,0,1672400000
340,0.015,0.0175,0,1733800000
341,0.015,0.015,0.0025,52389000
342,0.0075,0.015,0,1738700000
343,0.01,0.0175,0,1737500000
344,0.01,0.015,0.0025,48280000
345,0.005,0.0175,0,1859700000
346,0.005,0.015,0.0025,24663000
347,0.0025,0.015,0,1222000000
348,0.0225,0.02,0,1858800000
349,0.025,0.0225,0,1951800000
350,0.025,0.02,0.0025,49317000
351,0.0275,0.02,0,1264500000
352,0.0175,0.02,0,1797800000
353,0.02,0.0225,0,1830300000
354,0.02,0.02,0.0025,24029000
355,0.0125,0.02,0,1797800000
356,0.015,0.0225,0,1826700000
357,0.015,0.02,0.0025,26768000
358,0.0075,0.02,0,1858800000
359,0.01,0.0225,0,1830300000
360,0.01,0.02,0.0025,24029000
361,0.005,0.0225,0,1951800000
