223,0.01,0.045,-0.0438,307000000
224,0.01,0.0675,-0.0375,278000000
225,0.01,0.06,-0.0313,285000000
226,0.005,0.06,-0.0375,2760000
227,0.01,0.06,-0.0438,287000000
228,0.01,0.0825,-0.0375,261000000
229,0.01,0.075,-0.0313,269000000
230,0.005,0.075,-0.0375,2290000
231,0.01,0.075,-0.0438,270000000
232,0.01,0.0975,-0.0375,243000000
233,0.01,0.09,-0.0313,252000000
234,0.005,0.09,-0.0375,2130000
235,0.01,0.09,-0.0438,252000000
236,0.01,0.1125,-0.0375,225000000
237,0.01,0.105,-0.0313,234000000
238,0.005,0.105,-0.0375,2050000
239,0.01,0.105,-0.0438,234000000
240,0.01,0.1275,-0.0375,207000000
241,0.01,0.12,-0.0313,216000000
242,0.005,0.12,-0.0375,2020000
243,0.01,0.12,-0.0438,216000000
244,0.01,0.1425,-0.0375,189000000
245,0.01,0.135,-0.0313,198000000
246,0.005,0.135,-0.0375,2010000
247,0.01,0.135,-0.0438,198000000
248,0.01,0.1575,-0.0375,171000000
249,0.01,0.15,-0.0313,180000000
250,0.005,0.15,-0.0375,2010000
251,0.01,0.15,-0.0438,180000000
252,0.01,0.1725,-0.0375,153000000
253,0.01,0.165,-0.0313,162000000
254,0.005,0.165,-0.0375,2000000
255,0.01,0.165,-0.0438,162000000
256,0.01,0.1875,-0.0375,135000000
257,0.01,0.18,-0.0313,144000000
258,0.005,0.18,-0.0375,2000000
259,0.01,0.18,-0.0438,144000000
260,0.01,0.2025,-0.0375,117000000
261,0.01,0.195,-0.0313,126000000
262,0.005,0.195,-0.0375,2000000
263,0.01,0.195,-0.0438,126000000
264,0.01,0.2175,-0.0375,99300000
265,0.01,0.21,-0.0313,108000000
266,0.005,0.21,-0.0375,2010000
267,0.01,0.21,-0.0438,108000000
268,0.01,0.2325,-0.0375,81400000
269,0.01,0.225,-0.0313,90100000
270,0.005,0.225,-0.0375,2020000
271,0.01,0.225,-0.0438,90300000
272,0.01,0.2475,-0.0375,63500000
273,0.01,0.24,-0.0313,72200000
274,0.005,0.24,-0.0375,2030000
275,0.01,0.24,-0.0438,72400000
276,0.01,0.2625,-0.0375,45800000
277,0.01,0.255,-0.0313,54400000
278,0.005,0.255,-0.0375,2080000
279,0.01,0.255,-0.0438,54500000
280,0.01,0.2775,-0.0375,28300000
281,0.01,0.27,-0.0313,36900000
282,0.005,0.27,-0.0375,2190000
283,0.01,0.27,-0.0438,36700000
284,0.01,0.285,-0.0313,20000000
285,0.005,0.285,-0.0375,2470000
286,0.01,0.285,-0.0438,19100000
287,0.01,0.2925,-0.0375,11900000
288,0.01,0.0225,-0.025,321000000
289,0.01,0.015,-0.0188,351000000
290,0.005,0.015,-0.025,15200000
291,0.01,0.0075,-0.025,295000000
292,0.01,0.0375,-0.025,299000000
293,0.01,0.03,-0.0188,304000000
294,0.005,0.03,-0.025,6490000
295,0.01,0.0525,-0.025,292000000
296,0.01,0.045,-0.0188,302000000
297,0.005,0.045,-0.025,3830000
298,0.01,0.0675,-0.025,276000000
299,0.01,0.06,-0.0188,285000000
300,0.005,0.06,-0.025,3150000
301,0.01,0.0825,-0.025,260000000
302,0.01,0.075,-0.0188,269000000
303,0.005,0.075,-0.025,2790000
304,0.01,0.0975,-0.025,243000000
305,0.01,0.09,-0.0188,252000000
306,0.005,0.09,-0.025,2660000
307,0.01,0.1125,-0.025,225000000
308,0.01,0.105,-0.0188,234000000
309,0.005,0.105,-0.025,2600000
310,0.01,0.1275,-0.025,207000000
311,0.01,0.12,-0.0188,216000000
312,0.005,0.12,-0.025,2570000
313,0.01,0.1425,-0.025,189000000
314,0.01,0.135,-0.0188,198000000
315,0.005,0.135,-0.025,2560000
316,0.01,0.1575,-0.025,171000000
317,0.01,0.15,-0.0188,180000000
318,0.005,0.15,-0.025,2560000
319,0.01,0.1725,-0.025,153000000
320,0.01,0.165,-0.0188,162000000
321,0.005,0.165,-0.025,2560000
322,0.01,0.1875,-0.025,135000000
323,0.01,0.18,-0.0188,144000000
324,0.005,0.18,-0.025,2560000
325,0.01,0.2025,-0.025,117000000
326,0.01,0.195,-0.0188,126000000
327,0.005,0.195,-0.025,2560000
328,0.01,0.2175,-0.025,99100000
329,0.01,0.21,-0.0188,108000000
330,0.005,0.21,-0.025,2560000
331,0.01,0.2325,-0.025,81200000
332,0.01,0.225,-0.0188,90100000
333,0.005,0.225,-0.025,2570000
334,0.01,0.2475,-0.025,63300000
335,0.01,0.24,-0.0188,72200000
336,0.005,0.24,-0.025,2580000
337,0.01,0.2625,-0.025,45700000
338,0.01,0.255,-0.0188,54400000
339,0.005,0.255,-0.025,2620000
340,0.01,0.2775,-0.025,28700000
341,0.01,0.27,-0.0188,36900000
342,0.005,0.27,-0.025,2730000
343,0.01,0.285,-0.0188,20000000
344,0.005,0.285,-0.025,3010000
345,0.01,0.2925,-0.025,13100000
346,0.01,0.0225,-0.0125,332000000
347,0.005,0.015,-0.0125,17400000
348,0.01,0.015,-0.00625,363000000
349,0.01,0.0075,-0.0125,288000000
350,0.01,0.0375,-0.0125,307000000
351,0.005,0.03,-0.0125,6390000
352,0.01,0.03,-0.00625,316000000
353,0.01,0.0525,-0.0125,295000000
354,0.005,0.045,-0.0125,3820000
355,0.01,0.045,-0.00625,307000000
356,0.01,0.0675,-0.0125,278000000
357,0.005,0.06,-0.0125,2760000
358,0.01,0.06,-0.00625,287000000
359,0.01,0.0825,-0.0125,261000000
360,0.005,0.075,-0.0125,2290000
361,0.01,0.075,-0.00625,270000000
362,0.01,0.0975,-0.0125,243000000
363,0.005,0.09,-0.0125,2130000
364,0.01,0.09,-0.00625,252000000
365,0.01,0.1125,-0.0125,225000000
366,0.005,0.105,-0.0125,2050000
367,0.01,0.105,-0.00625,234000000
368,0.01,0.1275,-0.0125,207000000
369,0.005,0.12,-0.0125,2020000
370,0.01,0.12,-0.00625,216000000
371,0.01,0.1425,-0.0125,189000000
372,0.005,0.135,-0.0125,2010000
373,0.01,0.135,-0.00625,198000000
374,0.01,0.1575,-0.0125,171000000
375,0.005,0.15,-0.0125,2010000
376,0.01,0.15,-0.00625,180000000
377,0.01,0.1725,-0.0125,153000000
378,0.005,0.165,-0.0125,2000000
379,0.01,0.165,-0.00625,162000000
380,0.01,0.1875,-0.0125,135000000
381,0.005,0.18,-0.0125,2000000
382,0.01,0.18,-0.00625,144000000
383,0.01,0.2025,-0.0125,117000000
384,0.005,0.195,-0.0125,2000000
385,0.01,0.195,-0.00625,126000000
386,0.01,0.2175,-0.0125,99300000
387,0.005,0.21,-0.0125,2010000
388,0.01,0.21,-0.00625,108000000
389,0.01,0.2325,-0.0125,81400000
390,0.005,0.225,-0.0125,2020000
391,0.01,0.225,-0.00625,90300000
392,0.01,0.2475,-0.0125,63500000
393,0.005,0.24,-0.0125,2030000
394,0.01,0.24,-0.00625,72400000
395,0.01,0.2625,-0.0125,45800000
396,0.005,0.255,-0.0125,2080000
397,0.01,0.255,-0.00625,54500000
398,0.01,0.2775,-0.0125,28300000
399,0.005,0.27,-0.0125,2190000
400,0.01,0.27,-0.00625,36700000
401,0.005,0.285,-0.0125,2470000
402,0.01,0.285,-0.00625,19100000
403,0.01,0.2925,-0.0125,11900000
404,0,0.2775,-0.0125,28300000
405,0,0.285,-0.0188,20000000
406,0,0.2925,-0.0125,11900000
407,0,0.285,-0.00625,19100000
408,0,0.2625,-0.0125,45800000
409,0,0.27,-0.0188,36900000
410,0,0.27,-0.00625,36700000
411,0,0.2475,-0.0125,63500000
412,0,0.255,-0.0188,54400000
413,0,0.255,-0.00625,54500000
414,0,0.2325,-0.0125,81400000
415,0,0.24,-0.0188,72200000
416,0,0.24,-0.00625,72400000
417,0,0.2175,-0.0125,99300000
418,0,0.225,-0.0188,90100000
419,0,0.225,-0.00625,90300000
420,0,0.2025,-0.0125,117000000
421,0,0.21,-0.0188,108000000
422,0,0.21,-0.00625,108000000
423,0,0.1875,-0.0125,135000000
424,0,0.195,-0.0188,126000000
425,0,0.195,-0.00625,126000000
426,0,0.1725,-0.0125,153000000
427,0,0.18,-0.0188,144000000
428,0,0.18,-0.00625,144000000
429,0,0.1575,-0.0125,171000000
430,0,0.165,-0.0188,162000000
431,0,0.165,-0.00625,162000000
432,0,0.1425,-0.0125,189000000
433,0,0.15,-0.0188,180000000
434,0,0.15,-0.00625,180000000
435,0,0.1275,-0.0125,207000000
436,0,0.135,-0.0188,198000000
437,0,0.135,-0.00625,198000000
438,0,0.1125,-0.0125,225000000
439,0,0.12,-0.0188,216000000
440,0,0.12,-0.00625,216000000
441,0,0.0975,-0.0125,243000000
442,0,0.105,-0.0188,234000000
443,0,0.105,-0.00625,234000000
444,0,0.0825,-0.0125,261000000
445,0,0.09,-0.0188,252000000
446,0,0.09,-0.00625,252000000
447,0,0.0675,-0.0125,278000000
448,0,0.075,-0.0188,269000000
449,0,0.075,-0.00625,270000000
450,0,0.0525,-0.0125,295000000
451,0,0.06,-0.0188,285000000
452,0,0.06,-0.00625,287000000
453,0,0.0375,-0.0125,307000000
454,0,0.045,-0.0188,302000000
455,0,0.045,-0.00625,307000000
456,0,0.0225,-0.0125,332000000
457,0,0.03,-0.0188,304000000
458,0,0.03,-0.00625,316000000
459,0,0.015,-0.0188,351000000
460,0,0.0075,-0.0125,288000000
461,0,0.015,-0.00625,363000000
462,0,0.2775,-0.025,28700000
463,0,0.285,-0.0313,20000000
464,0,0.2925,-0.025,13100000
465,0,0.2625,-0.025,45700000
466,0,0.27,-0.0313,36900000
467,0,0.2475,-0.025,63300000
468,0,0.255,-0.0313,54400000
469,0,0.2325,-0.025,81200000
470,0,0.24,-0.0313,72200000
471,0,0.2175,-0.025,99100000
472,0,0.225,-0.0313,90100000
473,0,0.2025,-0.025,117000000
474,0,0.21,-0.0313,108000000
475,0,0.1875,-0.025,135000000
476,0,0.195,-0.0313,126000000
477,0,0.1725,-0.025,153000000
478,0,0.18,-0.0313,144000000
479,0,0.1575,-0.025,171000000
480,0,0.165,-0.0313,162000000
481,0,0.1425,-0.025,189000000
482,0,0.15,-0.0313,180000000
483,0,0.1275,-0.025,207000000
484,0,0.135,-0.0313,198000000
485,0,0.1125,-0.025,225000000
486,0,0.12,-0.0313,216000000
487,0,0.0975,-0.025,243000000
488,0,0.105,-0.0313,234000000
489,0,0.0825,-0.025,260000000
490,0,0.09,-0.0313,252000000
491,0,0.0675,-0.025,276000000
492,0,0.075,-0.0313,269000000
493,0,0.0525,-0.025,292000000
494,0,0.06,-0.0313,285000000
495,0,0.0375,-0.025,299000000
496,0,0.045,-0.0313,302000000
497,0,0.0225,-0.025,321000000
498,0,0.03,-0.0313,304000000
499,0,0.015,-0.0313,351000000
500,0,0.0075,-0.025,295000000
501,0,0.2775,-0.0375,28300000
502,0,0.2925,-0.0375,11900000
503,0,0.285,-0.0438,19100000
504,0,0.2625,-0.0375,45800000
505,0,0.27,-0.0438,36700000
506,0,0.2475,-0.0375,63500000
507,0,0.255,-0.0438,54500000
508,0,0.2325,-0.0375,81400000
509,0,0.24,-0.0438,72400000
510,0,0.2175,-0.0375,99300000
511,0,0.225,-0.0438,90300000
512,0,0.2025,-0.0375,117000000
513,0,0.21,-0.0438,108000000
514,0,0.1875,-0.0375,135000000
515,0,0.195,-0.0438,126000000
516,0,0.1725,-0.0375,153000000
517,0,0.18,-0.0438,144000000
518,0,0.1575,-0.0375,171000000
519,0,0.165,-0.0438,162000000
520,0,0.1425,-0.0375,189000000
521,0,0.15,-0.0438,180000000
522,0,0.1275,-0.0375,207000000
523,0,0.135,-0.0438,198000000
524,0,0.1125,-0.0375,225000000
525,0,0.12,-0.0438,216000000
526,0,0.0975,-0.0375,243000000
527,0,0.105,-0.0438,234000000
528,0,0.0825,-0.0375,261000000
529,0,0.09,-0.0438,252000000
530,0,0.0675,-0.0375,278000000
531,0,0.075,-0.0438,270000000
532,0,0.0525,-0.0375,295000000
533,0,0.06,-0.0438,287000000
534,0,0.0375,-0.0375,307000000
535,0,0.045,-0.0438,307000000
536,0,0.0225,-0.0375,332000000
537,0,0.03,-0.0438,316000000
538,0,0.0075,-0.0375,288000000
539,0,0.015,-0.0438,363000000
540,0,0,-0.0313,234000000
541,0,0,-0.0438,215000000
542,0.005,0,-0.0375,33300000
543,0,0,-0.0188,234000000
544,0.005,0,-0.025,26200000
545,0,0,-0.00625,215000000
546,0.005,0,-0.0125,33300000
547,0,0.3,-0.0313,7240000
548,0,0.3,-0.0438,4470000
549,0.005,0.3,-0.0375,3360000
550,0,0.3,-0.0188,7240000
551,0.005,0.3,-0.025,3430000
552,0,0.3,-0.00625,4470000
553,0.005,0.3,-0.0125,3360000
554,0,0.2925,-0.05,10100000
555,0.005,0.3,-0.05,3770000
556,0,0.2775,-0.05,27600000
557,0.005,0.285,-0.05,5960000
558,0,0.2625,-0.05,45500000
559,0.005,0.27,-0.05,6760000
560,0,0.2475,-0.05,63400000
561,0.005,0.255,-0.05,7070000
562,0,0.2325,-0.05,81400000
563,0.005,0.24,-0.05,7200000
564,0,0.2175,-0.05,99300000
565,0.005,0.225,-0.05,7260000
566,0,0.2025,-0.05,117000000
567,0.005,0.21,-0.05,7280000
568,0,0.1875,-0.05,135000000
569,0.005,0.195,-0.05,7290000
570,0,0.1725,-0.05,153000000
571,0.005,0.18,-0.05,7290000
572,0,0.1575,-0.05,171000000
573,0.005,0.165,-0.05,7290000
574,0,0.1425,-0.05,189000000
575,0.005,0.15,-0.05,7290000
576,0,0.1275,-0.05,207000000
577,0.005,0.135,-0.05,7270000
578,0,0.1125,-0.05,225000000
579,0.005,0.12,-0.05,7240000
580,0,0.0975,-0.05,243000000
581,0.005,0.105,-0.05,7160000
582,0,0.0825,-0.05,261000000
583,0.005,0.09,-0.05,6950000
584,0,0.0675,-0.05,280000000
585,0.005,0.075,-0.05,6500000
586,0,0.0525,-0.05,299000000
587,0.005,0.06,-0.05,5250000
588,0,0.0375,-0.05,316000000
589,0.005,0.045,-0.05,2710000
590,0,0.0225,-0.05,349000000
591,0.005,0.03,-0.05,7450000
592,0,0.0075,-0.05,287000000
593,0.005,0.015,-0.05,21100000
594,0.005,0,-0.05,84200000
595,0,0.2925,0,10100000
596,0.005,0.3,0,3770000
597,0,0.2775,0,27600000
598,0.005,0.285,0,5960000
599,0,0.2625,0,45500000
600,0.005,0.27,0,6760000
601,0,0.2475,0,63400000
602,0.005,0.255,0,7070000
603,0,0.2325,0,81400000
604,0.005,0.24,0,7200000
605,0,0.2175,0,99300000
606,0.005,0.225,0,7260000
607,0,0.2025,0,117000000
608,0.005,0.21,0,7280000
609,0,0.1875,0,135000000
610,0.005,0.195,0,7290000
611,0,0.1725,0,153000000
612,0.005,0.18,0,7290000
613,0,0.1575,0,171000000
614,0.005,0.165,0,7290000
615,0,0.1425,0,189000000
616,0.005,0.15,0,7290000
617,0,0.1275,0,207000000
618,0.005,0.135,0,7270000
619,0,0.1125,0,225000000
620,0.005,0.12,0,7240000
621,0,0.0975,0,243000000
622,0.005,0.105,0,7160000
623,0,0.0825,0,261000000
624,0.005,0.09,0,6950000
625,0,0.0675,0,280000000
626,0.005,0.075,0,6500000
627,0,0.0525,0,299000000
628,0.005,0.06,0,5250000
629,0,0.0375,0,316000000
630,0.005,0.045,0,2710000
631,0,0.0225,0,349000000
632,0.005,0.03,0,7450000
633,0,0.0075,0,287000000
634,0.005,0.015,0,21100000
635,0.005,0,0,84200000
636,0.01,0.0225,0,349000000
637,0.01,0.0075,0,287000000
638,0.01,0.0375,0,316000000
639,0.01,0.0525,0,299000000
640,0.01,0.0675,0,280000000
641,0.01,0.0825,0,261000000
642,0.01,0.0975,0,243000000
643,0.01,0.1125,0,225000000
644,0.01,0.1275,0,207000000
645,0.01,0.1425,0,189000000
646,0.01,0.1575,0,171000000
647,0.01,0.1725,0,153000000
648,0.01,0.1875,0,135000000
649,0.01,0.2025,0,117000000
650,0.01,0.2175,0,99300000
651,0.01,0.2325,0,81400000
652,0.01,0.2475,0,63400000
653,0.01,0.2625,0,45500000
654,0.01,0.2775,0,27600000
655,0.01,0.2925,0,10100000
656,0.01,0,-0.00625,215000000
657,0.01,0.3,-0.00625,4470000
658,0.01,0.0225,-0.05,349000000
659,0.01,0.0075,-0.05,287000000
660,0.01,0.0375,-0.05,316000000
661,0.01,0.0525,-0.05,299000000
662,0.01,0.0675,-0.05,280000000
663,0.01,0.0825,-0.05,261000000
664,0.01,0.0975,-0.05,243000000
665,0.01,0.1125,-0.05,225000000
666,0.01,0.1275,-0.05,207000000
667,0.01,0.1425,-0.05,189000000
668,0.01,0.1575,-0.05,171000000
669,0.01,0.1725,-0.05,153000000
670,0.01,0.1875,-0.05,135000000
671,0.01,0.2025,-0.05,117000000
672,0.01,0.2175,-0.05,99300000
673,0.01,0.2325,-0.05,81400000
674,0.01,0.2475,-0.05,63400000
675,0.01,0.2625,-0.05,45500000
676,0.01,0.2775,-0.05,27600000
677,0.01,0.2925,-0.05,10100000
678,0.01,0,-0.0438,215000000
679,0.01,0.3,-0.0438,4470000
680,0.01,0.3,-0.0313,7240000
681,0.01,0.3,-0.0188,7240000
682,0.01,0,-0.0313,234000000
683,0.01,0,-0.0188,234000000
